Jahr;Bundesland;Voranschlag/Rechnungsabschluss;Datenquelle;Gemeindekennziffer;Gemeindename;Haushalt;Ansatz-Uab;Ansatz-Ugl;Konto-Grp;Konto-Ugl;Vorhabencode;Mvag;Ansatz-Text;Konto-Text;Wert
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;270;900;0000000;4110;"Allgemeine Angelegenheiten";"Finanzamt Vorsteuerbeträge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;020;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;025;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;027;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;034;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;061;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;070;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;279;071;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige für Dritte geleistete Vorschüsse (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;287;060;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige kurzfr. Forderungen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;287;064;0000000;4110;"Allgemeine Angelegenheiten";"Sonstige kurzfr. Forderungen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;360;000;0000000;4120;"Allgemeine Angelegenheiten";"Umsatzsteuer (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;360;001;0000000;4120;"Allgemeine Angelegenheiten";"Umsatzsteuer (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;360;059;0000000;4120;"Allgemeine Angelegenheiten";"Umsatzsteuer (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;360;900;0000000;4120;"Allgemeine Angelegenheiten";"Umsatzsteuer (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;360;910;0000000;4120;"Allgemeine Angelegenheiten";"Umsatzsteuer (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;033;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;034;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;036;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;037;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;043;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;067;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;082;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;100;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;300;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;361;400;0000000;4120;"Allgemeine Angelegenheiten";"Erläge von/für Dienststellen der Gebietskörperschaften (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;362;020;0000000;4120;"Allgemeine Angelegenheiten";"Gehaltsabzugsgebarungen (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;362;021;0000000;4120;"Allgemeine Angelegenheiten";"Gehaltsabzugsgebarungen (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;362;023;0000000;4120;"Allgemeine Angelegenheiten";"Gehaltsabzugsgebarungen (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;362;024;0000000;4120;"Allgemeine Angelegenheiten";"Gehaltsabzugsgebarungen (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;363;030;0000000;4120;"Allgemeine Angelegenheiten";"Einbehaltungen und Überzahlungen von Dritten (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;363;048;0000000;4120;"Allgemeine Angelegenheiten";"Einbehaltungen und Überzahlungen von Dritten (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;363;064;0000000;4120;"Allgemeine Angelegenheiten";"Einbehaltungen und Überzahlungen von Dritten (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;363;065;0000000;4120;"Allgemeine Angelegenheiten";"Einbehaltungen und Überzahlungen von Dritten (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;364;000;0000000;4120;"Allgemeine Angelegenheiten";"Einbehaltungen und Überzahlungen von Stiftungen und Fonds (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;030;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;031;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;042;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;061;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;062;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;063;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;077;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;369;088;0000000;4120;"Allgemeine Angelegenheiten";"Sonstige Erläge (nicht voranschlagswirksame Gebarung)";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;670;000;0000000;3222;"Gewählte Gemeindeorgane";Versicherungen;1300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;721;000;0000000;3225;"Gewählte Gemeindeorgane";"Bezüge der gewählten Organe ";2035000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;728;000;0000000;3225;"Gewählte Gemeindeorgane";"Entgelte für sonstige Leistungen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;757;000;0000000;3234;"Gewählte Gemeindeorgane";"Transfers an private Organisationen ohne Erwerbszweck ";150000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;000;000;760;000;0000000;3234;"Gewählte Gemeindeorgane";"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";397000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;400;200;0000000;3221;Zentralamt;"Geringwertige Wirtschaftsgüter (GWG)";300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;452;000;0000000;3221;Zentralamt;"Treibstoffe ";25000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;500;000;0000000;3211;Zentralamt;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";295300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;510;000;0000000;3211;Zentralamt;"Geldbezüge der Vertragsbediensteten der Verwaltung";282000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;565;000;0000000;3211;Zentralamt;Mehrleistungsvergütungen;1400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;569;000;0000000;3211;Zentralamt;"Sonstige Nebengebühren";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;580;000;0000000;3212;Zentralamt;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";15400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;582;000;0000000;3212;Zentralamt;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";69500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;590;000;0000000;3212;Zentralamt;"Freiwillige Sozialleistungen";400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;617;000;0000000;3224;Zentralamt;"Instandhaltung von Fahrzeugen";15000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;670;200;0000000;3222;Zentralamt;Versicherungen;28000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;000;0000000;3223;Zentralamt;"Operating Leasing";16000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;004;0000000;3223;Zentralamt;"Operating Leasing";7800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;005;0000000;3223;Zentralamt;"Operating Leasing";3200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;006;0000000;3223;Zentralamt;"Operating Leasing";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;007;0000000;3223;Zentralamt;"Operating Leasing";3600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;008;0000000;3223;Zentralamt;"Operating Leasing";6800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;705;009;0000000;3223;Zentralamt;"Operating Leasing";6800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;710;300;0000000;3225;Zentralamt;"Öffentliche Abgaben, ohne Gebühren gemäß FAG";3500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;724;000;0000000;3225;Zentralamt;Reisegebühren;2100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;728;200;0000000;3225;Zentralamt;"Entgelte für sonstige Leistungen";15000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;000;751;000;0000000;3231;Zentralamt;"Transfers an Länder, Landesfonds und Landeskammern";14500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;400;000;0000000;3221;Bürgeranliegen;"Geringwertige Wirtschaftsgüter (GWG)";400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;459;000;0000000;3221;Bürgeranliegen;"Sonstige Verbrauchsgüter";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;500;000;0000000;3211;Bürgeranliegen;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";158100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;510;000;0000000;3211;Bürgeranliegen;"Geldbezüge der Vertragsbediensteten der Verwaltung";342100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;511;000;0000000;3211;Bürgeranliegen;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";105900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;565;000;0000000;3211;Bürgeranliegen;Mehrleistungsvergütungen;12600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;566;000;0000000;3212;Bürgeranliegen;"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;569;000;0000000;3211;Bürgeranliegen;"Sonstige Nebengebühren";1400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;580;000;0000000;3212;Bürgeranliegen;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";19500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;582;000;0000000;3212;Bürgeranliegen;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";92000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;590;000;0000000;3212;Bürgeranliegen;"Freiwillige Sozialleistungen";700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;100;724;000;0000000;3225;Bürgeranliegen;Reisegebühren;500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;500;000;0000000;3211;Präsidialangelegenheiten;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";162100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;510;000;0000000;3211;Präsidialangelegenheiten;"Geldbezüge der Vertragsbediensteten der Verwaltung";1272900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;511;000;0000000;3211;Präsidialangelegenheiten;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";208700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;522;000;0000000;3211;Präsidialangelegenheiten;"Geldbezüge der nicht ganzjährig beschäftigten Angestellten";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;563;000;0000000;3213;Präsidialangelegenheiten;"Sonstige Aufwandsentschädigungen";1800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;565;000;0000000;3211;Präsidialangelegenheiten;Mehrleistungsvergütungen;120300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;566;000;0000000;3212;Präsidialangelegenheiten;"Zuwendungen aus Anlass von Dienstjubiläen";9200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;569;000;0000000;3211;Präsidialangelegenheiten;"Sonstige Nebengebühren";7000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;580;000;0000000;3212;Präsidialangelegenheiten;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";47100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;582;000;0000000;3212;Präsidialangelegenheiten;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";313100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;590;000;0000000;3212;Präsidialangelegenheiten;"Freiwillige Sozialleistungen";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;200;724;000;0000000;3225;Präsidialangelegenheiten;Reisegebühren;2200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;400;000;0000000;3221;"Büro für Diversität";"Geringwertige Wirtschaftsgüter (GWG)";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;413;000;0000000;3221;"Büro für Diversität";Handelswaren;4100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;430;000;0000000;3221;"Büro für Diversität";Lebensmittel;800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;459;000;0000000;3221;"Büro für Diversität";"Sonstige Verbrauchsgüter";1500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;510;000;0000000;3211;"Büro für Diversität";"Geldbezüge der Vertragsbediensteten der Verwaltung";150500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;522;000;0000000;3211;"Büro für Diversität";"Geldbezüge der nicht ganzjährig beschäftigten Angestellten";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;565;000;0000000;3211;"Büro für Diversität";Mehrleistungsvergütungen;5200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;569;000;0000000;3211;"Büro für Diversität";"Sonstige Nebengebühren";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;580;000;0000000;3212;"Büro für Diversität";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";5800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;582;000;0000000;3212;"Büro für Diversität";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";33300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;590;000;0000000;3212;"Büro für Diversität";"Freiwillige Sozialleistungen";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;700;000;0000000;3223;"Büro für Diversität";"Miet- und Pachtaufwand";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;724;000;0000000;3225;"Büro für Diversität";Reisegebühren;1700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;300;728;000;0000000;3225;"Büro für Diversität";"Entgelte für sonstige Leistungen";59100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;010;400;640;000;0000000;3222;Schlichtungsstelle;"Rechts- und Beratungsaufwand";3000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;500;000;0000000;3211;Personalverwaltung;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;510;000;0000000;3211;Personalverwaltung;"Geldbezüge der Vertragsbediensteten der Verwaltung";687100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;565;000;0000000;3211;Personalverwaltung;Mehrleistungsvergütungen;5700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;566;000;0000000;3212;Personalverwaltung;"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;569;000;0000000;3211;Personalverwaltung;"Sonstige Nebengebühren";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;580;000;0000000;3212;Personalverwaltung;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";25600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;582;000;0000000;3212;Personalverwaltung;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";133400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;590;000;0000000;3212;Personalverwaltung;"Freiwillige Sozialleistungen";800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;011;000;724;000;0000000;3225;Personalverwaltung;Reisegebühren;600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;400;000;0000000;3221;"Interne Dienste";"Geringwertige Wirtschaftsgüter (GWG)";45000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;430;000;0000000;3221;"Interne Dienste";Lebensmittel;30000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;456;000;0000000;3221;"Interne Dienste";"Schreib-, Zeichen- und sonstige Büromittel";65700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;457;000;0000000;3221;"Interne Dienste";Druckwerke;65500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;459;000;0000000;3221;"Interne Dienste";"Sonstige Verbrauchsgüter";4000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;510;000;0000000;3211;"Interne Dienste";"Geldbezüge der Vertragsbediensteten der Verwaltung";261600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;511;000;0000000;3211;"Interne Dienste";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";113300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;523;000;0000000;3211;"Interne Dienste";"Geldbezüge der nicht ganzjährig beschäftigten Arbeiterinnen und Arbeiter";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;563;000;0000000;3213;"Interne Dienste";"Sonstige Aufwandsentschädigungen";3100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;565;000;0000000;3211;"Interne Dienste";Mehrleistungsvergütungen;5200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;569;000;0000000;3211;"Interne Dienste";"Sonstige Nebengebühren";1900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;580;000;0000000;3212;"Interne Dienste";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";14300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;582;000;0000000;3212;"Interne Dienste";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";81500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Finanzierungshaushalt;012;000;590;000;0000000;3212;"Interne Dienste";"Freiwillige Sozialleistungen";400,00
