Jahr;Bundesland;Voranschlag/Rechnungsabschluss;Datenquelle;Gemeindekennziffer;Gemeindename;Haushalt;Ansatz-Uab;Ansatz-Ugl;Konto-Grp;Konto-Ugl;Vorhabencode;Mvag;Ansatz-Text;Konto-Text;Wert
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;000;000;670;000;0000000;2222;"Gewählte Gemeindeorgane";Versicherungen;1300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;000;000;721;000;0000000;2225;"Gewählte Gemeindeorgane";"Bezüge der gewählten Organe ";2035000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;000;000;728;000;0000000;2225;"Gewählte Gemeindeorgane";"Entgelte für sonstige Leistungen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;000;000;757;000;0000000;2234;"Gewählte Gemeindeorgane";"Transfers an private Organisationen ohne Erwerbszweck ";150000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;000;000;760;000;0000000;2234;"Gewählte Gemeindeorgane";"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";397000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;400;200;0000000;2221;Zentralamt;"Geringwertige Wirtschaftsgüter (GWG)";300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;452;000;0000000;2221;Zentralamt;"Treibstoffe ";25000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;500;000;0000000;2211;Zentralamt;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";295300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;510;000;0000000;2211;Zentralamt;"Geldbezüge der Vertragsbediensteten der Verwaltung";282000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;565;000;0000000;2211;Zentralamt;Mehrleistungsvergütungen;1400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;569;000;0000000;2211;Zentralamt;"Sonstige Nebengebühren";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;580;000;0000000;2212;Zentralamt;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";15400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;582;000;0000000;2212;Zentralamt;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";69500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;590;000;0000000;2212;Zentralamt;"Freiwillige Sozialleistungen";400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;617;000;0000000;2224;Zentralamt;"Instandhaltung von Fahrzeugen";15000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;670;200;0000000;2222;Zentralamt;Versicherungen;28000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;680;000;0000000;2226;Zentralamt;"Planmäßige Abschreibung";14600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;000;0000000;2223;Zentralamt;"Operating Leasing";16000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;004;0000000;2223;Zentralamt;"Operating Leasing";7800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;005;0000000;2223;Zentralamt;"Operating Leasing";3200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;006;0000000;2223;Zentralamt;"Operating Leasing";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;007;0000000;2223;Zentralamt;"Operating Leasing";3600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;008;0000000;2223;Zentralamt;"Operating Leasing";6800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;705;009;0000000;2223;Zentralamt;"Operating Leasing";6800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;710;300;0000000;2225;Zentralamt;"Öffentliche Abgaben, ohne Gebühren gemäß FAG";3500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;724;000;0000000;2225;Zentralamt;Reisegebühren;2100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;728;200;0000000;2225;Zentralamt;"Entgelte für sonstige Leistungen";15000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;000;751;000;0000000;2231;Zentralamt;"Transfers an Länder, Landesfonds und Landeskammern";14500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;400;000;0000000;2221;Bürgeranliegen;"Geringwertige Wirtschaftsgüter (GWG)";400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;459;000;0000000;2221;Bürgeranliegen;"Sonstige Verbrauchsgüter";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;500;000;0000000;2211;Bürgeranliegen;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";158100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;510;000;0000000;2211;Bürgeranliegen;"Geldbezüge der Vertragsbediensteten der Verwaltung";342100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;511;000;0000000;2211;Bürgeranliegen;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";105900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;565;000;0000000;2211;Bürgeranliegen;Mehrleistungsvergütungen;12600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;566;000;0000000;2212;Bürgeranliegen;"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;569;000;0000000;2211;Bürgeranliegen;"Sonstige Nebengebühren";1400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;580;000;0000000;2212;Bürgeranliegen;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";19500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;582;000;0000000;2212;Bürgeranliegen;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";92000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;590;000;0000000;2212;Bürgeranliegen;"Freiwillige Sozialleistungen";700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;680;000;0000000;2226;Bürgeranliegen;"Planmäßige Abschreibung";10400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;100;724;000;0000000;2225;Bürgeranliegen;Reisegebühren;500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;500;000;0000000;2211;Präsidialangelegenheiten;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";162100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;510;000;0000000;2211;Präsidialangelegenheiten;"Geldbezüge der Vertragsbediensteten der Verwaltung";1272900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;511;000;0000000;2211;Präsidialangelegenheiten;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";208700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;522;000;0000000;2211;Präsidialangelegenheiten;"Geldbezüge der nicht ganzjährig beschäftigten Angestellten";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;563;000;0000000;2213;Präsidialangelegenheiten;"Sonstige Aufwandsentschädigungen";1800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;565;000;0000000;2211;Präsidialangelegenheiten;Mehrleistungsvergütungen;120300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;566;000;0000000;2212;Präsidialangelegenheiten;"Zuwendungen aus Anlass von Dienstjubiläen";9200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;569;000;0000000;2211;Präsidialangelegenheiten;"Sonstige Nebengebühren";7000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;580;000;0000000;2212;Präsidialangelegenheiten;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";47100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;582;000;0000000;2212;Präsidialangelegenheiten;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";313100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;590;000;0000000;2212;Präsidialangelegenheiten;"Freiwillige Sozialleistungen";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;200;724;000;0000000;2225;Präsidialangelegenheiten;Reisegebühren;2200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;400;000;0000000;2221;"Büro für Diversität";"Geringwertige Wirtschaftsgüter (GWG)";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;413;000;0000000;2221;"Büro für Diversität";Handelswaren;4100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;430;000;0000000;2221;"Büro für Diversität";Lebensmittel;800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;459;000;0000000;2221;"Büro für Diversität";"Sonstige Verbrauchsgüter";1500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;510;000;0000000;2211;"Büro für Diversität";"Geldbezüge der Vertragsbediensteten der Verwaltung";150500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;522;000;0000000;2211;"Büro für Diversität";"Geldbezüge der nicht ganzjährig beschäftigten Angestellten";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;565;000;0000000;2211;"Büro für Diversität";Mehrleistungsvergütungen;5200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;569;000;0000000;2211;"Büro für Diversität";"Sonstige Nebengebühren";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;580;000;0000000;2212;"Büro für Diversität";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";5800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;582;000;0000000;2212;"Büro für Diversität";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";33300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;590;000;0000000;2212;"Büro für Diversität";"Freiwillige Sozialleistungen";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;680;000;0000000;2226;"Büro für Diversität";"Planmäßige Abschreibung";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;700;000;0000000;2223;"Büro für Diversität";"Miet- und Pachtaufwand";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;724;000;0000000;2225;"Büro für Diversität";Reisegebühren;1700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;300;728;000;0000000;2225;"Büro für Diversität";"Entgelte für sonstige Leistungen";59100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;010;400;640;000;0000000;2222;Schlichtungsstelle;"Rechts- und Beratungsaufwand";3000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;500;000;0000000;2211;Personalverwaltung;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;510;000;0000000;2211;Personalverwaltung;"Geldbezüge der Vertragsbediensteten der Verwaltung";687100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;565;000;0000000;2211;Personalverwaltung;Mehrleistungsvergütungen;5700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;566;000;0000000;2212;Personalverwaltung;"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;569;000;0000000;2211;Personalverwaltung;"Sonstige Nebengebühren";1200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;580;000;0000000;2212;Personalverwaltung;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";25600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;582;000;0000000;2212;Personalverwaltung;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";133400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;590;000;0000000;2212;Personalverwaltung;"Freiwillige Sozialleistungen";800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;011;000;724;000;0000000;2225;Personalverwaltung;Reisegebühren;600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;400;000;0000000;2221;"Interne Dienste";"Geringwertige Wirtschaftsgüter (GWG)";45000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;430;000;0000000;2221;"Interne Dienste";Lebensmittel;30000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;456;000;0000000;2221;"Interne Dienste";"Schreib-, Zeichen- und sonstige Büromittel";65700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;457;000;0000000;2221;"Interne Dienste";Druckwerke;65500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;459;000;0000000;2221;"Interne Dienste";"Sonstige Verbrauchsgüter";4000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;510;000;0000000;2211;"Interne Dienste";"Geldbezüge der Vertragsbediensteten der Verwaltung";261600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;511;000;0000000;2211;"Interne Dienste";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";113300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;523;000;0000000;2211;"Interne Dienste";"Geldbezüge der nicht ganzjährig beschäftigten Arbeiterinnen und Arbeiter";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;563;000;0000000;2213;"Interne Dienste";"Sonstige Aufwandsentschädigungen";3100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;565;000;0000000;2211;"Interne Dienste";Mehrleistungsvergütungen;5200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;569;000;0000000;2211;"Interne Dienste";"Sonstige Nebengebühren";1900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;580;000;0000000;2212;"Interne Dienste";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";14300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;582;000;0000000;2212;"Interne Dienste";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";81500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;590;000;0000000;2212;"Interne Dienste";"Freiwillige Sozialleistungen";400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;618;000;0000000;2224;"Interne Dienste";"Instandhaltung von sonstigen Anlagen";17500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;621;000;0000000;2222;"Interne Dienste";"Sonstige Transporte";5000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;630;000;0000000;2222;"Interne Dienste";Postdienste;405000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;680;000;0000000;2226;"Interne Dienste";"Planmäßige Abschreibung";77000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;700;000;0000000;2223;"Interne Dienste";"Miet- und Pachtaufwand";53000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;724;000;0000000;2225;"Interne Dienste";Reisegebühren;300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;012;000;728;000;0000000;2225;"Interne Dienste";"Entgelte für sonstige Leistungen";4000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;457;000;0000000;2221;Stadtrechnungshof;Druckwerke;200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;459;000;0000000;2221;Stadtrechnungshof;"Sonstige Verbrauchsgüter";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;500;000;0000000;2211;Stadtrechnungshof;"Geldbezüge der Beamtinnen und Beamten der Verwaltung";170200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;510;000;0000000;2211;Stadtrechnungshof;"Geldbezüge der Vertragsbediensteten der Verwaltung";212700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;580;000;0000000;2212;Stadtrechnungshof;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";7900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;582;000;0000000;2212;Stadtrechnungshof;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";51700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;590;000;0000000;2212;Stadtrechnungshof;"Freiwillige Sozialleistungen";200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;724;000;0000000;2225;Stadtrechnungshof;Reisegebühren;600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;014;000;728;000;0000000;2225;Stadtrechnungshof;"Entgelte für sonstige Leistungen";9600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;100;400;000;0000000;2221;"Amtsblatt ""St. Pölten Konkret""";"Geringwertige Wirtschaftsgüter (GWG)";1500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;100;413;000;0000000;2221;"Amtsblatt ""St. Pölten Konkret""";Handelswaren;327500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;100;459;000;0000000;2221;"Amtsblatt ""St. Pölten Konkret""";"Sonstige Verbrauchsgüter";1500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;100;630;000;0000000;2222;"Amtsblatt ""St. Pölten Konkret""";Postdienste;110000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;100;710;000;0000000;2225;"Amtsblatt ""St. Pölten Konkret""";"Öffentliche Abgaben, ohne Gebühren gemäß FAG";500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;100;728;100;0000000;2225;"Amtsblatt ""St. Pölten Konkret""";"Entgelte für sonstige Leistungen";42200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;400;000;0000000;2221;Medienservice;"Geringwertige Wirtschaftsgüter (GWG)";2000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;413;000;0000000;2221;Medienservice;Handelswaren;2000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;459;000;0000000;2221;Medienservice;"Sonstige Verbrauchsgüter";3400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;618;000;0000000;2224;Medienservice;"Instandhaltung von sonstigen Anlagen";1100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;670;000;0000000;2222;Medienservice;Versicherungen;0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;680;000;0000000;2226;Medienservice;"Planmäßige Abschreibung";2800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;700;000;0000000;2223;Medienservice;"Miet- und Pachtaufwand";500,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;726;000;0000000;2225;Medienservice;"Mitgliedsbeiträge an Institutionen";18000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;728;100;0000000;2225;Medienservice;"Entgelte für sonstige Leistungen";5000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;728;200;0000000;2225;Medienservice;"Entgelte für sonstige Leistungen";42400,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;728;600;0000000;2225;Medienservice;"Entgelte für sonstige Leistungen";21000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;015;200;728;700;0000000;2225;Medienservice;"Entgelte für sonstige Leistungen";10200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;400;000;0000000;2221;"Informationstechnologie u. Telekommunikation";"Geringwertige Wirtschaftsgüter (GWG)";32100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;459;000;0000000;2221;"Informationstechnologie u. Telekommunikation";"Sonstige Verbrauchsgüter";105700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;510;000;0000000;2211;"Informationstechnologie u. Telekommunikation";"Geldbezüge der Vertragsbediensteten der Verwaltung";1186300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;511;000;0000000;2211;"Informationstechnologie u. Telekommunikation";"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung ";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;565;000;0000000;2211;"Informationstechnologie u. Telekommunikation";Mehrleistungsvergütungen;11700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;566;000;0000000;2212;"Informationstechnologie u. Telekommunikation";"Zuwendungen aus Anlass von Dienstjubiläen";0,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;569;000;0000000;2211;"Informationstechnologie u. Telekommunikation";"Sonstige Nebengebühren";5200,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;580;000;0000000;2212;"Informationstechnologie u. Telekommunikation";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";46300,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;582;000;0000000;2212;"Informationstechnologie u. Telekommunikation";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";262800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;588;000;0000000;2212;"Informationstechnologie u. Telekommunikation";Kommunalsteuer;37600,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;590;000;0000000;2212;"Informationstechnologie u. Telekommunikation";"Freiwillige Sozialleistungen";1000,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;618;100;0000000;2224;"Informationstechnologie u. Telekommunikation";"Instandhaltung von sonstigen Anlagen";47100,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;618;200;0000000;2224;"Informationstechnologie u. Telekommunikation";"Instandhaltung von sonstigen Anlagen";479700,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;618;300;0000000;2224;"Informationstechnologie u. Telekommunikation";"Instandhaltung von sonstigen Anlagen";5800,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;631;000;0000000;2222;"Informationstechnologie u. Telekommunikation";Telekommunikationsdienste;121900,00
2026;Niederösterreich;Voranschlag;Gemeinde;30201;"St. Pölten";Ergebnishaushalt;016;000;631;100;0000000;2222;"Informationstechnologie u. Telekommunikation";Telekommunikationsdienste;143600,00
